scope,n_battery_model_rows,target,metric,descriptor,spearman,model,task,abs_spearman
by_task,165,SOH,pearson_r,voltage_std__spearman_cycle,-0.20377375599934544,,MATR,0.20377375599934544
by_task,165,SOH,pearson_r,voltage_std__spearman_RUL,0.20377375599934544,,MATR,0.20377375599934544
by_task,40,SOH,pearson_r,voltage_entropy__spearman_cycle,-0.20321942023720913,,Stanford,0.20321942023720913
by_task,40,SOH,pearson_r,voltage_entropy__spearman_SOH,0.20321942023720913,,Stanford,0.20321942023720913
by_task,40,SOH,pearson_r,voltage_entropy__spearman_RUL,0.20321942023720913,,Stanford,0.20321942023720913
by_task,25,SOH,pearson_r,voltage_slope__spearman_SOH,0.20233598203003872,,NAion42,0.20233598203003872
by_task,100,SOH,pearson_r,voltage_kurtosis__mean,-0.20186256686721737,,ZN-coin2024,0.20186256686721737
by_task,20,SOH,pearson_r,voltage_kurtosis__std,-0.20164735092566516,,XJTU,0.20164735092566516
by_task,20,SOH,pearson_r,voltage_kurtosis__spearman_cycle,-0.20164735092566516,,XJTU,0.20164735092566516
by_task,20,SOH,pearson_r,voltage_kurtosis__spearman_SOH,0.20164735092566516,,XJTU,0.20164735092566516
by_task,20,SOH,pearson_r,voltage_kurtosis__spearman_RUL,0.20164735092566516,,XJTU,0.20164735092566516
by_task,20,SOH,pearson_r,current_mean__mean,-0.20164735092566516,,XJTU,0.20164735092566516
by_task,20,SOH,pearson_r,current_std__mean,-0.20164735092566516,,XJTU,0.20164735092566516
by_task,20,SOH,pearson_r,CV_charge_time__mean,0.20164735092566516,,XJTU,0.20164735092566516
by_task,20,SOH,pearson_r,current_slope__mean,0.20164735092566516,,XJTU,0.20164735092566516
by_task,45,SOH,pearson_r,SOH_range,0.20146150236351115,,RWTH,0.20146150236351115
by_task,75,SOH,pearson_r,current_slope__mean,-0.2011408732305959,,HUST,0.2011408732305959
by_task,240,SOH,pearson_r,voltage_mean__spearman_cycle,0.2008439448332368,,ISU_ILCC,0.2008439448332368
by_task,240,SOH,pearson_r,voltage_mean__spearman_RUL,-0.2008439448332368,,ISU_ILCC,0.2008439448332368
by_task,75,SOH,pearson_r,current_entropy__std,-0.19928769721925807,,HUST,0.19928769721925807
by_task,50,SOH,pearson_r,current_std__spearman_SOH,0.19662472554309168,,SNL,0.19662472554309168
by_task,85,SOH,pearson_r,SOH_max,0.19621888300362797,,SDU,0.19621888300362797
by_task,20,SOH,pearson_r,CV_Q__std,0.19389168358237036,,XJTU,0.19389168358237036
by_task,40,SOH,pearson_r,current_slope__spearman_cycle,-0.1937673541796645,,MICH,0.1937673541796645
by_task,40,SOH,pearson_r,current_slope__spearman_RUL,0.1937673541796645,,MICH,0.1937673541796645
by_task,240,SOH,pearson_r,CC_charge_time__spearman_SOH,0.1924175636962553,,ISU_ILCC,0.1924175636962553
by_task,100,SOH,pearson_r,max_abs_feature_corr,-0.19134889150954978,,ZN-coin2024,0.19134889150954978
by_task,240,SOH,pearson_r,voltage_mean__spearman_SOH,-0.189903975505471,,ISU_ILCC,0.189903975505471
by_task,240,SOH,pearson_r,CC_Q__spearman_SOH,0.18844965418610532,,ISU_ILCC,0.18844965418610532
by_task,165,SOH,pearson_r,current_std__spearman_SOH,0.1879919469734928,,MATR,0.1879919469734928
by_task,40,SOH,pearson_r,voltage_slope__mean,0.1871509079393833,,Stanford,0.1871509079393833
by_task,105,SOH,pearson_r,CV_Q__mean,0.1863475482867343,,Tongji,0.1863475482867343
by_task,40,SOH,pearson_r,current_slope__mean,0.18620570133362882,,MICH,0.18620570133362882
by_task,100,SOH,pearson_r,voltage_kurtosis__spearman_SOH,0.18522092072965213,,ZN-coin2024,0.18522092072965213
by_task,240,SOH,pearson_r,voltage_entropy__mean,0.18464237120973603,,ISU_ILCC,0.18464237120973603
by_task,25,SOH,pearson_r,voltage_entropy__mean,0.18434916702989299,,NAion,0.18434916702989299
by_task,25,SOH,pearson_r,voltage_mean__spearman_cycle,-0.18394180184548978,,NAion2024,0.18394180184548978
by_task,25,SOH,pearson_r,voltage_mean__spearman_RUL,0.18394180184548978,,NAion2024,0.18394180184548978
by_task,25,SOH,pearson_r,voltage_std__mean,0.18394180184548978,,NAion2024,0.18394180184548978
by_task,100,SOH,pearson_r,CC_Q__spearman_SOH,0.18131584131108985,,ZN-coin42,0.18131584131108985
by_task,165,SOH,pearson_r,current_std__spearman_cycle,-0.1806556106862844,,MATR,0.1806556106862844
by_task,165,SOH,pearson_r,current_std__spearman_RUL,0.1806556106862844,,MATR,0.1806556106862844
by_task,240,SOH,pearson_r,current_slope__mean,-0.17972806752758091,,ISU_ILCC,0.17972806752758091
by_task,100,SOH,pearson_r,voltage_skewness__spearman_cycle,-0.179693731398764,,ZN-coin42,0.179693731398764
by_task,100,SOH,pearson_r,voltage_skewness__spearman_RUL,0.179693731398764,,ZN-coin42,0.179693731398764
by_task,45,SOH,pearson_r,voltage_skewness__spearman_cycle,0.1795923261201037,,RWTH,0.1795923261201037
by_task,45,SOH,pearson_r,voltage_skewness__spearman_SOH,-0.1795923261201037,,RWTH,0.1795923261201037
by_task,45,SOH,pearson_r,voltage_skewness__spearman_RUL,-0.1795923261201037,,RWTH,0.1795923261201037
by_task,40,SOH,pearson_r,CV_charge_time__std,-0.1795892550933476,,Stanford,0.1795892550933476
by_task,240,SOH,pearson_r,CV_Q__std,0.17909424390779766,,ISU_ILCC,0.17909424390779766
by_task,165,SOH,pearson_r,current_mean__mean,0.17899858755401876,,MATR,0.17899858755401876
by_task,85,SOH,pearson_r,voltage_skewness__spearman_cycle,0.17893693929403334,,SDU,0.17893693929403334
by_task,85,SOH,pearson_r,voltage_skewness__spearman_RUL,-0.17893693929403334,,SDU,0.17893693929403334
by_task,75,SOH,pearson_r,CV_charge_time__mean,-0.1789027610945414,,HUST,0.1789027610945414
by_task,25,SOH,pearson_r,voltage_skewness__mean,-0.17781040845064006,,NAion2024,0.17781040845064006
by_task,25,SOH,pearson_r,CC_charge_time__spearman_cycle,0.17781040845064006,,NAion2024,0.17781040845064006
by_task,25,SOH,pearson_r,CC_charge_time__spearman_SOH,-0.17781040845064006,,NAion2024,0.17781040845064006
by_task,25,SOH,pearson_r,CC_charge_time__spearman_RUL,-0.17781040845064006,,NAion2024,0.17781040845064006
by_task,25,SOH,pearson_r,current_skewness__mean,0.17650452162436564,,CALB,0.17650452162436564
by_task,25,SOH,pearson_r,voltage_skewness__spearman_cycle,0.17650452162436564,,CALB2024,0.17650452162436564
by_task,25,SOH,pearson_r,voltage_skewness__spearman_RUL,-0.17650452162436564,,CALB2024,0.17650452162436564
by_task,25,SOH,pearson_r,CV_Q__std,-0.17650452162436564,,CALB2024,0.17650452162436564
by_task,25,SOH,pearson_r,CV_charge_time__std,-0.17650452162436564,,CALB2024,0.17650452162436564
by_task,75,SOH,pearson_r,current_skewness__std,-0.17491130507012131,,HUST,0.17491130507012131
by_task,40,SOH,pearson_r,current_kurtosis__mean,-0.17486322206457527,,Stanford,0.17486322206457527
by_task,40,SOH,pearson_r,current_skewness__mean,-0.17486322206457527,,Stanford,0.17486322206457527
by_task,75,SOH,pearson_r,median_abs_feature_corr,0.17434109706663276,,HUST,0.17434109706663276
by_task,75,SOH,pearson_r,CV_charge_time__std,0.1719177130518063,,HUST,0.1719177130518063
by_task,85,SOH,pearson_r,CC_Q__spearman_SOH,0.17174887421128154,,SDU,0.17174887421128154
by_task,45,SOH,pearson_r,voltage_slope__std,-0.1703144937744157,,RWTH,0.1703144937744157
by_task,45,SOH,pearson_r,CV_Q__mean,-0.1696517914640094,,RWTH,0.1696517914640094
by_task,85,SOH,pearson_r,voltage_skewness__spearman_SOH,-0.16869012311223824,,SDU,0.16869012311223824
by_task,85,SOH,pearson_r,CC_charge_time__spearman_SOH,0.16761956022757307,,SDU,0.16761956022757307
by_task,165,SOH,pearson_r,current_kurtosis__mean,-0.16594284884253865,,MATR,0.16594284884253865
by_task,100,SOH,pearson_r,CC_Q__spearman_SOH,-0.16563544549193995,,ZN-coin2024,0.16563544549193995
by_task,25,SOH,pearson_r,SOH_max,0.16554762166094078,,NAion2024,0.16554762166094078
by_task,25,SOH,pearson_r,voltage_mean__mean,0.16554762166094078,,NAion2024,0.16554762166094078
by_task,25,SOH,pearson_r,voltage_mean__spearman_SOH,-0.16554762166094078,,NAion2024,0.16554762166094078
by_task,25,SOH,pearson_r,voltage_mean__mean,0.1647375535160746,,NAion,0.1647375535160746
by_task,25,SOH,pearson_r,voltage_std__mean,-0.1647375535160746,,NAion,0.1647375535160746
by_task,100,SOH,pearson_r,max_abs_feature_corr,0.16341255413060451,,ZN-coin,0.16341255413060451
by_task,40,SOH,pearson_r,current_entropy__mean,0.1625755361897673,,Stanford,0.1625755361897673
by_task,240,SOH,pearson_r,voltage_entropy__spearman_SOH,0.16253668715537753,,ISU_ILCC,0.16253668715537753
by_task,45,SOH,pearson_r,SOH_min,-0.16169936373913396,,RWTH,0.16169936373913396
by_task,105,SOH,pearson_r,current_skewness__std,0.16144713595853957,,Tongji,0.16144713595853957
by_task,45,SOH,pearson_r,current_std__spearman_cycle,-0.1610366614287277,,RWTH,0.1610366614287277
by_task,45,SOH,pearson_r,current_std__spearman_RUL,0.1610366614287277,,RWTH,0.1610366614287277
by_task,25,SOH,pearson_r,voltage_entropy__std,-0.16081523081331092,,NAion,0.16081523081331092
by_task,40,SOH,pearson_r,current_entropy__spearman_cycle,-0.1597399163725039,,Stanford,0.1597399163725039
by_task,40,SOH,pearson_r,current_entropy__spearman_SOH,0.1597399163725039,,Stanford,0.1597399163725039
by_task,40,SOH,pearson_r,current_entropy__spearman_RUL,0.1597399163725039,,Stanford,0.1597399163725039
by_task,85,SOH,pearson_r,voltage_entropy__std,0.15966680737006048,,SDU,0.15966680737006048
by_task,45,SOH,pearson_r,voltage_kurtosis__spearman_cycle,-0.15904855449750882,,RWTH,0.15904855449750882
by_task,45,SOH,pearson_r,voltage_kurtosis__spearman_SOH,0.15904855449750882,,RWTH,0.15904855449750882
by_task,45,SOH,pearson_r,voltage_kurtosis__spearman_RUL,0.15904855449750882,,RWTH,0.15904855449750882
by_task,240,SOH,pearson_r,voltage_entropy__spearman_cycle,-0.1582127945163082,,ISU_ILCC,0.1582127945163082
by_task,240,SOH,pearson_r,voltage_entropy__spearman_RUL,0.1582127945163082,,ISU_ILCC,0.1582127945163082
by_task,75,SOH,pearson_r,CV_Q__mean,-0.1580901689672083,,HUST,0.1580901689672083
by_task,105,SOH,pearson_r,mean_abs_feature_corr,0.1579487034382502,,Tongji,0.1579487034382502
by_task,45,SOH,pearson_r,current_mean__std,0.15772314987669625,,RWTH,0.15772314987669625
by_task,100,SOH,pearson_r,voltage_kurtosis__spearman_SOH,0.15476130126486662,,ZN-coin42,0.15476130126486662
by_task,50,SOH,pearson_r,CC_charge_time__std,-0.1541634351190621,,SNL,0.1541634351190621
by_task,25,SOH,pearson_r,SOH_min,0.15328483487124145,,NAion2024,0.15328483487124145
by_task,25,SOH,pearson_r,SOH_range,-0.15328483487124145,,NAion2024,0.15328483487124145
by_task,25,SOH,pearson_r,max_abs_feature_corr,-0.15328483487124145,,NAion2024,0.15328483487124145
by_task,25,SOH,pearson_r,CC_Q__std,-0.15328483487124145,,NAion2024,0.15328483487124145
by_task,25,SOH,pearson_r,CC_charge_time__std,-0.15328483487124145,,NAion2024,0.15328483487124145
by_task,85,SOH,pearson_r,CV_charge_time__std,-0.15309049250711737,,SDU,0.15309049250711737
by_task,165,SOH,pearson_r,current_skewness__mean,-0.15304746720837456,,MATR,0.15304746720837456
by_task,75,SOH,pearson_r,CV_Q__std,0.15224553693145035,,HUST,0.15224553693145035
by_task,40,SOH,pearson_r,current_mean__mean,0.1521782635264682,,MICH,0.1521782635264682
by_task,45,SOH,pearson_r,current_mean__mean,-0.15043342446222707,,RWTH,0.15043342446222707
by_task,45,SOH,pearson_r,CV_Q__spearman_SOH,0.15043342446222707,,RWTH,0.15043342446222707
by_task,105,SOH,pearson_r,voltage_entropy__mean,-0.15016478376162185,,Tongji,0.15016478376162185
by_task,100,SOH,pearson_r,voltage_skewness__spearman_cycle,0.15007520596259194,,ZN-coin2024,0.15007520596259194
by_task,100,SOH,pearson_r,voltage_skewness__spearman_RUL,-0.15007520596259194,,ZN-coin2024,0.15007520596259194
by_task,45,SOH,pearson_r,CV_Q__spearman_cycle,-0.1497707221518208,,RWTH,0.1497707221518208
by_task,45,SOH,pearson_r,CV_Q__spearman_RUL,0.1497707221518208,,RWTH,0.1497707221518208
by_task,75,SOH,pearson_r,current_mean__std,-0.14967960091575178,,HUST,0.14967960091575178
by_task,85,SOH,pearson_r,voltage_mean__spearman_cycle,-0.14926705363331327,,SDU,0.14926705363331327
by_task,85,SOH,pearson_r,voltage_mean__spearman_RUL,0.14926705363331327,,SDU,0.14926705363331327
by_task,240,SOH,pearson_r,current_std__std,-0.1482713144525845,,ISU_ILCC,0.1482713144525845
by_task,100,SOH,pearson_r,SOH_range,-0.14617012654402972,,ZN-coin,0.14617012654402972
by_task,165,SOH,pearson_r,voltage_std__mean,0.14607193434512722,,MATR,0.14607193434512722
by_task,165,SOH,pearson_r,CC_charge_time__mean,0.14540377985631045,,MATR,0.14540377985631045
by_task,45,SOH,pearson_r,current_entropy__std,0.1451318059789768,,RWTH,0.1451318059789768
by_task,240,SOH,pearson_r,CV_Q__mean,0.14314428914461175,,ISU_ILCC,0.14314428914461175
by_task,75,SOH,pearson_r,current_std__spearman_cycle,0.14283710487388881,,HUST,0.14283710487388881
by_task,75,SOH,pearson_r,current_std__spearman_SOH,-0.14283710487388881,,HUST,0.14283710487388881
by_task,75,SOH,pearson_r,current_std__spearman_RUL,-0.14283710487388881,,HUST,0.14283710487388881
by_task,180,SOH,pearson_r,CV_charge_time__std,0.14198084567798747,,Stanford_2,0.14198084567798747
by_task,100,SOH,pearson_r,voltage_kurtosis__spearman_SOH,0.14118364051725021,,ZN-coin,0.14118364051725021
by_task,20,SOH,pearson_r,current_mean__std,0.13960201217930662,,XJTU,0.13960201217930662
by_task,20,SOH,pearson_r,current_std__std,0.13960201217930662,,XJTU,0.13960201217930662
by_task,85,SOH,pearson_r,current_entropy__std,-0.13886729989656602,,SDU,0.13886729989656602
by_task,45,SOH,pearson_r,voltage_mean__mean,-0.1385047828749139,,RWTH,0.1385047828749139
by_task,45,SOH,pearson_r,voltage_mean__spearman_cycle,-0.1385047828749139,,RWTH,0.1385047828749139
by_task,45,SOH,pearson_r,voltage_mean__spearman_SOH,0.1385047828749139,,RWTH,0.1385047828749139
by_task,45,SOH,pearson_r,voltage_mean__spearman_RUL,0.1385047828749139,,RWTH,0.1385047828749139
by_task,85,SOH,pearson_r,voltage_skewness__std,0.137949674566853,,SDU,0.137949674566853
by_task,25,SOH,pearson_r,CC_charge_time__spearman_cycle,-0.13728129459672883,,CALB,0.13728129459672883
by_task,25,SOH,pearson_r,CC_charge_time__spearman_RUL,0.13728129459672883,,CALB,0.13728129459672883
by_task,100,SOH,pearson_r,voltage_std__spearman_SOH,0.13637738892517362,,ZN-coin,0.13637738892517362
by_task,40,SOH,pearson_r,current_kurtosis__spearman_SOH,-0.13610975122864238,,Stanford,0.13610975122864238
by_task,40,SOH,pearson_r,current_skewness__spearman_cycle,0.13610975122864238,,Stanford,0.13610975122864238
by_task,40,SOH,pearson_r,current_skewness__spearman_SOH,-0.13610975122864238,,Stanford,0.13610975122864238
by_task,40,SOH,pearson_r,current_skewness__spearman_RUL,-0.13610975122864238,,Stanford,0.13610975122864238
by_task,240,SOH,pearson_r,voltage_mean__mean,-0.13516505754761432,,ISU_ILCC,0.13516505754761432
by_task,25,SOH,pearson_r,SOH_min,-0.13489065468669248,,NAion42,0.13489065468669248
by_task,100,SOH,pearson_r,SOH_range,-0.13481535715774873,,ZN-coin42,0.13481535715774873
by_task,75,SOH,pearson_r,voltage_kurtosis__spearman_cycle,-0.13399888081981587,,HUST,0.13399888081981587
by_task,75,SOH,pearson_r,voltage_kurtosis__spearman_RUL,0.13399888081981587,,HUST,0.13399888081981587
by_task,180,SOH,pearson_r,SOH_min,-0.133779697028995,,Stanford_2,0.133779697028995
by_task,240,SOH,pearson_r,voltage_skewness__std,0.13365864113621165,,ISU_ILCC,0.13365864113621165
by_task,25,SOH,pearson_r,voltage_std__std,-0.13335897189396514,,NAion,0.13335897189396514
by_task,45,SOH,pearson_r,CC_Q__std,-0.13254046208125733,,RWTH,0.13254046208125733
by_task,165,SOH,pearson_r,voltage_slope__std,-0.13240149350393565,,MATR,0.13240149350393565
by_task,50,SOH,pearson_r,voltage_mean__mean,0.131485245915319,,SNL,0.131485245915319
by_task,105,SOH,pearson_r,CC_Q__std,-0.13070498457005097,,Tongji,0.13070498457005097
by_task,85,SOH,pearson_r,current_skewness__std,-0.1296910465994361,,SDU,0.1296910465994361
by_task,45,SOH,pearson_r,current_slope__std,0.12922695052922592,,RWTH,0.12922695052922592
by_task,100,SOH,pearson_r,voltage_mean__spearman_cycle,0.12898777710235584,,ZN-coin,0.12898777710235584
by_task,100,SOH,pearson_r,voltage_mean__spearman_RUL,-0.12898777710235584,,ZN-coin,0.12898777710235584
by_task,85,SOH,pearson_r,voltage_mean__spearman_SOH,0.1289263588246753,,SDU,0.1289263588246753
by_task,180,SOH,pearson_r,effective_feature_rank,0.1286833282719737,,Stanford_2,0.1286833282719737
by_task,75,SOH,pearson_r,max_abs_feature_corr,0.1280116967831858,,HUST,0.1280116967831858
by_task,50,SOH,pearson_r,CC_Q__mean,0.12714261394013412,,SNL,0.12714261394013412
by_task,45,SOH,pearson_r,current_kurtosis__std,0.12657614128760078,,RWTH,0.12657614128760078
by_task,45,SOH,pearson_r,current_skewness__std,0.12657614128760078,,RWTH,0.12657614128760078
by_task,105,SOH,pearson_r,current_kurtosis__std,0.12559703091273475,,Tongji,0.12559703091273475
by_task,100,SOH,pearson_r,SOH_min,-0.1226795718877553,,ZN-coin42,0.1226795718877553
by_task,105,SOH,pearson_r,current_mean__mean,0.12186602450525279,,Tongji,0.12186602450525279
by_task,240,SOH,pearson_r,n_cycles,-0.12105597012093222,,ISU_ILCC,0.12105597012093222
by_task,240,SOH,pearson_r,cycle_max,-0.12105597012093222,,ISU_ILCC,0.12105597012093222
by_task,240,SOH,pearson_r,RUL_max,-0.12105597012093222,,ISU_ILCC,0.12105597012093222
by_task,240,SOH,pearson_r,RUL_range,-0.12105597012093222,,ISU_ILCC,0.12105597012093222
by_task,240,SOH,pearson_r,feature_rows,-0.12105597012093222,,ISU_ILCC,0.12105597012093222
by_task,165,SOH,pearson_r,voltage_entropy__spearman_cycle,-0.12062861141098377,,MATR,0.12062861141098377
by_task,165,SOH,pearson_r,voltage_entropy__spearman_SOH,0.12062861141098377,,MATR,0.12062861141098377
by_task,165,SOH,pearson_r,voltage_entropy__spearman_RUL,0.12062861141098377,,MATR,0.12062861141098377
by_task,45,SOH,pearson_r,voltage_slope__mean,-0.12061182049394419,,RWTH,0.12061182049394419
by_task,100,SOH,pearson_r,voltage_kurtosis__spearman_cycle,-0.11991597722231126,,ZN-coin2024,0.11991597722231126
by_task,100,SOH,pearson_r,voltage_kurtosis__spearman_RUL,0.11991597722231126,,ZN-coin2024,0.11991597722231126
by_task,25,SOH,pearson_r,voltage_mean__spearman_cycle,0.11766968108291043,,CALB,0.11766968108291043
by_task,25,SOH,pearson_r,voltage_mean__spearman_RUL,-0.11766968108291043,,CALB,0.11766968108291043
by_task,25,SOH,pearson_r,voltage_skewness__spearman_cycle,-0.11766968108291043,,CALB,0.11766968108291043
by_task,25,SOH,pearson_r,voltage_skewness__spearman_RUL,0.11766968108291043,,CALB,0.11766968108291043
by_task,25,SOH,pearson_r,voltage_entropy__spearman_SOH,-0.11766968108291043,,CALB,0.11766968108291043
by_task,25,SOH,pearson_r,mean_abs_feature_corr,0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_mean__spearman_cycle,-0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_mean__spearman_SOH,0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_mean__spearman_RUL,0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_std__spearman_SOH,0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_kurtosis__spearman_cycle,0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_kurtosis__spearman_SOH,-0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_kurtosis__spearman_RUL,-0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_skewness__spearman_cycle,0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_skewness__spearman_SOH,-0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_skewness__spearman_RUL,-0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,CV_Q__mean,-0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,CV_charge_time__mean,-0.11766968108291043,,CALB2024,0.11766968108291043
by_task,25,SOH,pearson_r,current_entropy__std,-0.11766968108291043,,CALB2024,0.11766968108291043
by_task,45,SOH,pearson_r,current_std__spearman_SOH,0.11597290432110018,,RWTH,0.11597290432110018
by_task,40,SOH,pearson_r,current_std__spearman_cycle,-0.1143699992962898,,MICH,0.1143699992962898
by_task,40,SOH,pearson_r,current_std__spearman_RUL,0.1143699992962898,,MICH,0.1143699992962898
by_task,75,SOH,pearson_r,voltage_slope__mean,-0.11432670469945992,,HUST,0.11432670469945992
by_task,45,SOH,pearson_r,CC_charge_time__mean,-0.11332209507947504,,RWTH,0.11332209507947504
by_task,75,SOH,pearson_r,voltage_kurtosis__spearman_SOH,0.11304373669161061,,HUST,0.11304373669161061
by_task,40,SOH,pearson_r,current_skewness__std,-0.11247958608478087,,MICH,0.11247958608478087
by_task,25,SOH,pearson_r,n_cycles,0.11008684559658886,,NAion2024,0.11008684559658886
by_task,25,SOH,pearson_r,cycle_max,0.11008684559658886,,NAion2024,0.11008684559658886
by_task,25,SOH,pearson_r,RUL_max,0.11008684559658886,,NAion2024,0.11008684559658886
by_task,25,SOH,pearson_r,RUL_range,0.11008684559658886,,NAion2024,0.11008684559658886
by_task,25,SOH,pearson_r,feature_rows,0.11008684559658886,,NAion2024,0.11008684559658886
by_task,25,SOH,pearson_r,n_cycles,0.10982503567738305,,NAion,0.10982503567738305
by_task,25,SOH,pearson_r,cycle_max,0.10982503567738305,,NAion,0.10982503567738305
by_task,25,SOH,pearson_r,RUL_max,0.10982503567738305,,NAion,0.10982503567738305
by_task,25,SOH,pearson_r,RUL_range,0.10982503567738305,,NAion,0.10982503567738305
by_task,25,SOH,pearson_r,feature_rows,0.10982503567738305,,NAion,0.10982503567738305
by_task,25,SOH,pearson_r,voltage_skewness__mean,0.10982503567738305,,NAion,0.10982503567738305
by_task,25,SOH,pearson_r,CC_charge_time__mean,-0.10982503567738305,,NAion,0.10982503567738305
by_task,25,SOH,pearson_r,voltage_slope__mean,0.10982503567738305,,NAion,0.10982503567738305
by_task,25,SOH,pearson_r,voltage_slope__std,0.10982503567738305,,NAion,0.10982503567738305
by_task,240,SOH,pearson_r,current_std__mean,0.10682966873716694,,ISU_ILCC,0.10682966873716694
by_task,240,SOH,pearson_r,voltage_skewness__mean,-0.10476323008636673,,ISU_ILCC,0.10476323008636673
by_task,45,SOH,pearson_r,voltage_std__mean,0.10470696504419331,,RWTH,0.10470696504419331
by_task,45,SOH,pearson_r,current_kurtosis__mean,0.10470696504419331,,RWTH,0.10470696504419331
by_task,45,SOH,pearson_r,current_skewness__mean,0.10470696504419331,,RWTH,0.10470696504419331
by_task,45,SOH,pearson_r,current_entropy__mean,-0.10470696504419331,,RWTH,0.10470696504419331
by_task,75,SOH,pearson_r,mean_abs_feature_corr,-0.10449061663928196,,HUST,0.10449061663928196
by_task,45,SOH,pearson_r,voltage_entropy__mean,-0.104044262733787,,RWTH,0.104044262733787
by_task,165,SOH,pearson_r,current_entropy__mean,0.10364412430526089,,MATR,0.10364412430526089
by_task,165,SOH,pearson_r,zero_cv_fraction,-0.10317737196313409,,MATR,0.10317737196313409
by_task,45,SOH,pearson_r,current_skewness__spearman_SOH,0.10271885811297443,,RWTH,0.10271885811297443
by_task,85,SOH,pearson_r,CV_Q__spearman_cycle,0.10216228670804636,,SDU,0.10216228670804636
by_task,85,SOH,pearson_r,CV_Q__spearman_RUL,-0.10216228670804636,,SDU,0.10216228670804636
by_task,40,SOH,pearson_r,current_kurtosis__spearman_cycle,0.10208231342148179,,Stanford,0.10208231342148179
by_task,40,SOH,pearson_r,current_kurtosis__spearman_RUL,-0.10208231342148179,,Stanford,0.10208231342148179
by_task,100,SOH,pearson_r,voltage_std__spearman_SOH,0.10189253375202399,,ZN-coin42,0.10189253375202399
by_task,100,SOH,pearson_r,voltage_mean__spearman_cycle,0.10063089270910387,,ZN-coin2024,0.10063089270910387
by_task,100,SOH,pearson_r,voltage_mean__spearman_RUL,-0.10063089270910387,,ZN-coin2024,0.10063089270910387
by_task,50,SOH,pearson_r,voltage_skewness__spearman_SOH,-0.09963927809729677,,SNL,0.09963927809729677
by_task,240,SOH,pearson_r,voltage_std__spearman_SOH,0.09961449849004522,,ISU_ILCC,0.09961449849004522
by_task,45,SOH,pearson_r,voltage_std__std,0.09874264425053672,,RWTH,0.09874264425053672
by_task,45,SOH,pearson_r,voltage_kurtosis__mean,-0.09874264425053672,,RWTH,0.09874264425053672
by_task,180,SOH,pearson_r,zero_cv_fraction,-0.09857428343736964,,Stanford_2,0.09857428343736964
by_task,75,SOH,pearson_r,current_kurtosis__std,-0.09679280859218613,,HUST,0.09679280859218613
by_task,45,SOH,pearson_r,current_std__mean,-0.09542913269850528,,RWTH,0.09542913269850528
by_task,75,SOH,pearson_r,CC_Q__mean,0.09337156057125467,,HUST,0.09337156057125467
by_task,75,SOH,pearson_r,CC_charge_time__mean,0.09337156057125467,,HUST,0.09337156057125467
by_task,100,SOH,pearson_r,CC_Q__mean,-0.09294089016178132,,ZN-coin42,0.09294089016178132
by_task,165,SOH,pearson_r,effective_feature_rank,0.09188460530208535,,MATR,0.09188460530208535
by_task,180,SOH,pearson_r,CV_charge_time__mean,-0.08939801562587887,,Stanford_2,0.08939801562587887
by_task,40,SOH,pearson_r,current_slope__std,-0.08884942094091934,,MICH,0.08884942094091934
by_task,45,SOH,pearson_r,CV_charge_time__std,-0.08880210959444242,,RWTH,0.08880210959444242
by_task,100,SOH,pearson_r,SOH_min,-0.08747377897579417,,ZN-coin,0.08747377897579417
by_task,165,SOH,pearson_r,voltage_entropy__mean,0.0871807977008151,,MATR,0.0871807977008151
by_task,240,SOH,pearson_r,voltage_std__spearman_cycle,-0.08670793943788342,,ISU_ILCC,0.08670793943788342
by_task,240,SOH,pearson_r,voltage_std__spearman_RUL,0.08670793943788342,,ISU_ILCC,0.08670793943788342
by_task,25,SOH,pearson_r,SOH_max,-0.08629109946080098,,NAion,0.08629109946080098
by_task,25,SOH,pearson_r,voltage_kurtosis__std,0.08629109946080098,,NAion,0.08629109946080098
by_task,180,SOH,pearson_r,CV_Q__std,0.08544581231015962,,Stanford_2,0.08544581231015962
by_task,45,SOH,pearson_r,mean_abs_feature_corr,0.0841631934215984,,RWTH,0.0841631934215984
by_task,45,SOH,pearson_r,voltage_skewness__mean,0.0841631934215984,,RWTH,0.0841631934215984
by_task,45,SOH,pearson_r,current_skewness__spearman_cycle,-0.0841631934215984,,RWTH,0.0841631934215984
by_task,45,SOH,pearson_r,current_skewness__spearman_RUL,0.0841631934215984,,RWTH,0.0841631934215984
